"980","Отделение №400/4004","","+375 15 275-77-67","Гродно","г. Гродно, пр. Космонавтов, 38а","23.8607","53.676383"
"983","Отделение №400/4005","","+375 15 273-75-82","Гродно","г. Гродно, ул. Титова, 7","23.8194","53.671833"
"987","Обменный пункт №400/4041","","+375 29 109-01-41","Гродно","г. Гродно, ул. Батория, 10","23.8307","53.677317"
"988","Обменный пункт №400/4042","","+375 29 109-01-42","Гродно","г. Гродно, ул. Огинского, 35","23.806855","53.620603"
"992","Отделение №401/4052","","+375 15 117-41-78","Олекшицы","агрогородок Олекшицы, ул. Центральная, 27","23.947983","53.34195"
"993","Отделение №401/4053","","+375 15 113-44-68","Пограничный","агрогородок Пограничный, ул. Комарова, 48","23.969633","53.122017"
"994","Отделение №401/4054","","+375 15 117-21-61","Малая Берестовица","агрогородок Малая Берестовица, ул. Цитаишвили, 2","23.938533","53.28645"
"995","Отделение №401/4055","","+375 15 117-41-68","Большие Эйсмонты","агрогородок Большие Эйсмонты, ул. Юбилейная, 25","24.07535","53.3672"
"999","Отделение №401/4056","","+375 15 117-02-59","Пограничный","агрогородок Пограничный","23.898667","53.1219"
"1001","Отделение №401/4057","","+375 15 117-02-22","Пограничный","агрогородок Пограничный","23.897467","53.12065"
"1005","Отделение №402/1","","+375 15 126-81-47","Волковыск","г. Волковыск, ул. Октябрьская, 48","24.418478","53.139516"
"1006","Отделение №402/4","","+375 15 126-82-78","Волпа","агрогородок Волпа, ул. Центральная, 1Б","24.369832","53.36544"
"1007","Отделение №402/11","","+375 15 126-21-93","Красносельский","г.п. Красносельский, ул. Пролетарская, 8","24.427317","53.258662"
"1008","Отделение №402/12","","+375 15 129-10-71","Верейки","агрогородок Верейки, ул. Приозерная, 2","24.198889","53.253889"
"1010","Отделение №402/33","","+375 15 122-21-66","Подороск","агрогородок Подороск, ул. Школьная, 10","24.612153","52.984871"
"1011","Отделение №402/58","","+375 15 124-58-44","Волковыск","г. Волковыск, ул. Социалистическая, 11/а","24.448946","53.161052"
"1012","Отделение №402/62","","+375 15 125-84-28","Россь","г.п. Россь, ул. Солнечная, 2/в","24.406787","53.286431"
"1013","Отделение №419/41","","+375 15 132-02-35","Порозово","г.п. Порозово, ул. Я.Коласа, 2","24.363133","52.936583"
"1014","Отделение №419/42","","+375 15 132-21-86","Новый Двор","агрогородок Новый Двор, ул. 1 мая, 7","24.35035","52.830333"
"1016","Отделение №402/66","","+375 15 126-79-85","Волковыск","г. Волковыск, ул. Горбатова, 43А","24.441565","53.166748"
"1018","Отделение №403/4098","","+375 15 949-42-45","Бенякони","агрогородок Бенякони, ул. Виленская, 94","25.355683","54.250467"
"1020","Отделение №403/4099","","+375 15 944-19-05","Погородно","агрогородок Погородно, ул. Журавлева, 35","25.148295","54.096504"
"1021","Отделение №403/4100","","+375 15 942-41-91","Радунь","г.п. Радунь, ул. Комсомольская, 6","24.998492","54.052124"
"1022","Отделение №403/4101","","+375 15 944-19-07","Заболоть","агрогородок Заболоть, ул. Коммунистическая, 5","24.789593","53.926365"
"1023","Отделение №403/4102","","+375 15 944-06-94","Нача","д. Нача, ул. К.Маркса, 11а","24.838367","54.07385"
"1024","Отделение №403/4103","","+375 15 944-19-08","Дотишки","агрогородок Дотишки, ул. Советская, 13А","24.998413","54.118123"
"1025","Отделение №403/4104","","+375 15 947-82-45","Трокели","агрогородок Трокели, ул. 1 Мая, 88","25.40985","54.035067"
"1026","Отделение №403/4105","","+375 15 947-55-20","Больтишки","агрогородок Больтишки, ул. Садовая, 3","25.042667","53.940683"
"1027","Отделение №403/4106","","+375 15 949-41-03","М-11, 0-й км"," М-11, 0-й км, 8","25.373567","54.270283"
"1029","Отделение №400/4026","","+375 15 296-29-33","Индура","агрогородок Индура, ул. Некрасова, 2","23.876233","53.456117"
"1030","Отделение №400/4008","","+375 15 299-41-64","Вертилишки","агрогородок Вертилишки, ул. Ленина, 1а","24.015233","53.69925"
"1031","Отделение №400/4037","","+375 15 299-33-40","Поречье","агрогородок Поречье, ул. Гуляева, 1","24.133917","53.8767"
"1032","Отделение №400/4027","","+375 15 293-74-04","Гожа","агрогородок Гожа, ул. Школьная, 5","23.856506","53.811946"
"1033","Отделение №400/4007","","+375 15 291-74-91","Путришки","агрогородок Путришки, ул. Тарханова, 52","23.942583","53.69755"
"1034","Отделение №400/4028","","+375 15 299-24-39","Сопоцкино","г.п. Сопоцкино, ул. Гродненская, 6","23.65275","53.823583"
"1035","Отделение №400/4029","","+375 15 232-01-46","Ратичи","агрогородок Ратичи, ул. Зеленая, 12","23.65425","53.769383"
"1036","Отделение №400/4030","","+375 15 268-62-13","Подлабенье","агрогородок Подлабенье, ул. Солнечная, 17","23.691976","53.692212"
"1037","Отделение №400/4031","","+375 15 291-95-38","Квасовка","агрогородок Квасовка, ул. Первомайская, 9","23.991467","53.508483"
"1038","Отделение №400/4032","","+375 15 268-62-14","Лойки","агрогородок Лойки","23.767478","53.774948"
"1039","Отделение №400/4021","","+375 15 268-52-71","Брузги-2","п.п. Брузги-2","23.666557","53.52488"
"1040","Отделение №400/4035","","+375 15 271-95-70","Гродно","г. Гродно, ул. Ожешко, 42","23.845177","53.686559"
"1041","Отделение №400/4024","","+375 15 260-74-29","Привалки","п.п. Привалки","23.966411","53.940226"
"1042","Отделение №400/4022","","+375 15 268-52-73","Брузги-2","п.п. Брузги-2","23.666986","53.524689"
"1044","Обменный пункт №400/4040","","+375 15 260-20-25","Гродно","г. Гродно, ул. О.Соломовой, 82","23.785267","53.663217"
"1045","Обменный пункт №400/4043","","+375 15 239-91-46","Гродно","г. Гродно, пр. Клецкова, 3а","23.8402","53.648083"
"1049","Отделение №407/4110","","+375 15 633-24-92","Дворец","агрогородок Дворец, ул. Новая, 8","25.564787","53.408926"
"1050","Отделение №407/4111","","+375 15 634-22-84","Новоельня","г.п. Новоельня, ул. Дятловская, 5а","25.58175","53.4654"
"1051","Отделение №407/4112","","+375 15 633-95-67","Хвиневичи","агрогородок Хвиневичи, ул. Ленина, 2г","25.261683","53.491233"
"1052","Отделение №407/4107","","+375 15 633-01-42","Козловщина","г.п. Козловщина, ул. Советская, 16","25.28915","53.3194"
"1053","Отделение №407/4108","","+375 15 636-74-13","Гезгалы","агрогородок Гезгалы, 5","25.371717","53.600917"
"1054","Отделение №407/4109","","+375 15 632-41-43","Дятлово","г. Дятлово, ул. Советская, 1","25.40514","53.465844"
"1056","Отделение №410/4058","","+375 15 956-64-56","Липнишки","агрогородок Липнишки, ул. Лидская, 1А-3","25.609133","54.008783"
"1057","Отделение №410/4059","","+375 15 956-85-54","Субботники","агрогородок Субботники, ул. Первомайская, 57","25.747483","54.094783"
"1058","Отделение №410/4060","","+375 15 956-50-83","Юратишки","г.п. Юратишки, ул. Советская, 73","25.927217","54.028533"
